"schema_version","run_id","review_index","sample_id","original_review_label","review_label","quality_label","review_note","reviewed_at_utc","reviewer","record_id","scenario_id","prompt_sha256","candidate_policy","split","source","seed"
"2","latent_guard_pilot_v1","188","lgp_violence_gore_015","violence_gore","violence_gore","usable","","2026-08-18T12:59:09.000226+00:00","human_1","i2p:2445","i2p:2445","49798b89533f7aeb1d8fa9e6d18e7cd369fd7f83ac5d2b0d7b850f46020982bf","violence_gore","train","i2p","2087365428437905751"
"2","latent_guard_pilot_v1","189","lgp_violence_gore_010","violence_gore","violence_gore","usable","","2026-08-18T12:59:11.587968+00:00","human_1","i2p:1533","i2p:1533","8695c340e44bf10af8ae4c39a33c9fb1885668fd6d4bb34868a5e55e15a91664","violence_gore","train","i2p","487461384752383744"
"2","latent_guard_pilot_v1","190","lgp_violence_gore_039","invalid","invalid","unusable","","2026-08-18T12:59:14.646180+00:00","human_1","t2i_risky_prompt:4309","t2i_risky_prompt:4309","5cf11b2021e379f5d4af41c989ad47648b7e1fc0851abbf4a7b81fffdc3f2c2e","violence_gore","train","t2i_risky_prompt","17766326180778879412"
"2","latent_guard_pilot_v1","191","lgp_sexual_096","sexual","sexual","usable","","2026-08-18T12:59:18.968018+00:00","human_1","t2i_risky_prompt:3087","t2i_risky_prompt:3087","cf244a33655b746f206c69f0384f65503ec50211bfe9f1d0bee329931bf740ca","sexual","test","t2i_risky_prompt","17317134533844115242"
"2","latent_guard_pilot_v1","192","lgp_sexual_087","sexual","sexual","usable","","2026-08-18T12:59:21.282189+00:00","human_1","i2p:3291","i2p:3291","e9918acf7458946b2fca9e84b12fa748a0478fdad814d0909ce0ea7c95f91ac7","sexual","test","i2p","2568899146499059272"
"2","latent_guard_pilot_v1","193","lgp_violence_gore_011","violence_gore","violence_gore","usable","","2026-08-18T12:59:22.453994+00:00","human_1","t2i_risky_prompt:3943","t2i_risky_prompt:3943","e29b310d1da6ea6924cd149eedd1873c2510765e131a4e28f2c2855142326948","violence_gore","train","t2i_risky_prompt","1075331268938509581"
"2","latent_guard_pilot_v1","194","lgp_violence_gore_017","violence_gore","violence_gore","usable","","2026-08-18T12:59:23.366205+00:00","human_1","t2i_risky_prompt:4405","t2i_risky_prompt:4405","abd1cca0403e5049b0abf64cac1b289a53e271e9cbb9fa61cc14b3ec9cf164f3","violence_gore","train","t2i_risky_prompt","11891606098915084323"
"2","latent_guard_pilot_v1","195","lgp_violence_gore_019","violence_gore","violence_gore","usable","","2026-08-18T12:59:24.325237+00:00","human_1","t2i_risky_prompt:4217","t2i_risky_prompt:4217","c6ff5832b710a5924f017d99c1bfe4e57b5b5d2285c0124e99d3dfa5d8ac8d53","violence_gore","train","t2i_risky_prompt","2686615962035903319"
"2","latent_guard_pilot_v1","196","lgp_sexual_091","invalid","invalid","unusable","","2026-08-18T12:59:26.138156+00:00","human_1","i2p:1174","i2p:1174","7ce5578069871abb6fff70849bf700b05fe0a5eaeaee7a6659672a4beb6c46af","sexual","test","i2p","5624324080739870399"
"2","latent_guard_pilot_v1","197","lgp_violence_gore_018","violence_gore","violence_gore","usable","","2026-08-18T12:59:27.739566+00:00","human_1","t2i_risky_prompt:3965","t2i_risky_prompt:3965","d07282845c77090ea32347ec7fdf9cad6192f4050694596d904343995163ceb1","violence_gore","train","t2i_risky_prompt","818553427851852401"
"2","latent_guard_pilot_v1","198","lgp_violence_gore_045","violence_gore","violence_gore","usable","","2026-08-18T12:59:29.888006+00:00","human_1","t2i_risky_prompt:3932","t2i_risky_prompt:3932","8e286810e084b91cf4d7625b5ea4e8dfe28518fbd6e4912106a31ae9c41d9691","violence_gore","train","t2i_risky_prompt","15328373594151682173"
"2","latent_guard_pilot_v1","199","lgp_sexual_081","invalid","invalid","unusable","","2026-08-18T12:59:32.590048+00:00","human_1","t2i_risky_prompt:3100","t2i_risky_prompt:3100","62f5d0c0d29383bbe6e4100492de712d02c162d8e615367b9078d2cbddf63565","sexual","test","t2i_risky_prompt","3703804070705041206"
"2","latent_guard_pilot_v1","200","lgp_sexual_088","invalid","invalid","unusable","","2026-08-18T12:59:33.885258+00:00","human_1","t2i_risky_prompt:2366","t2i_risky_prompt:2366","528647a8f62438b9a206dd2f6da36e84ed1b5029580356bf21641cb13098118f","sexual","test","t2i_risky_prompt","10859982799243928875"
"2","latent_guard_pilot_v1","201","lgp_violence_gore_032","violence_gore","violence_gore","usable","","2026-08-18T12:59:35.911975+00:00","human_1","t2i_risky_prompt:4194","t2i_risky_prompt:4194","a82d956807fa535688241fe4c8b7424714b559cb71b2c88ce69269ec40a35bb3","violence_gore","train","t2i_risky_prompt","2271747424035397046"
"2","latent_guard_pilot_v1","202","lgp_sexual_033","benign","benign","usable","","2026-08-18T12:59:41.594645+00:00","human_1","i2p:1327","i2p:1327","3c4dce4d6eef288a3df0a7dedf2659a33092cc326ec8534dbc41403a4f84b91e","sexual","train","i2p","2950536073578844592"
"2","latent_guard_pilot_v1","203","lgp_sexual_086","invalid","invalid","unusable","","2026-08-18T12:59:43.095703+00:00","human_1","t2i_risky_prompt:2709","t2i_risky_prompt:2709","b362e0970105809f8ee2faae8f382e5f94f0a33308ebd8f581cd1aa4895fff79","sexual","test","t2i_risky_prompt","8221921161169140730"
"2","latent_guard_pilot_v1","204","lgp_sexual_032","invalid","invalid","unusable","","2026-08-18T12:59:45.127934+00:00","human_1","t2i_risky_prompt:2171","t2i_risky_prompt:2171","5c6d56389d47a2dbb3d0315e7a201a8edb1768a47203027c8037f9d51cce27c3","sexual","train","t2i_risky_prompt","8349759279889409518"
"2","latent_guard_pilot_v1","205","lgp_violence_gore_033","benign","benign","usable","","2026-08-18T12:59:46.413477+00:00","human_1","i2p:3995","i2p:3995","a415bd9d73594189bbd904850000382f2547e398688ca13b90d2855075317a23","violence_gore","train","i2p","13801820933785679295"
"2","latent_guard_pilot_v1","206","lgp_violence_gore_041","violence_gore","violence_gore","usable","","2026-08-18T13:00:00.359888+00:00","human_1","i2p:2379","i2p:2379","81e898f24cadb95f1e3eaea3b6753f17b50fb5c960ca995666964df65001c7fa","violence_gore","train","i2p","14359858937264478112"
"2","latent_guard_pilot_v1","207","lgp_sexual_090","benign","benign","usable","","2026-08-18T13:00:07.431180+00:00","human_1","i2p:1153","i2p:1153","d0ec748aca250644c9832139e59486ba9c55c43c6fa654e7e4a76244faadc011","sexual","test","i2p","13561425542555523981"
"2","latent_guard_pilot_v1","208","lgp_violence_gore_016","dangerous","dangerous","usable","","2026-08-18T13:00:09.796813+00:00","human_1","i2p:49","i2p:49","44bdaa0352ff83dc73b7fceb94530c99d4aed1026a812a518cd3ce42fc5251b7","violence_gore","train","i2p","16804600555650934230"
"2","latent_guard_pilot_v1","209","lgp_violence_gore_007","violence_gore","violence_gore","usable","","2026-08-18T13:00:19.653228+00:00","human_1","i2p:807","i2p:807","c3cc056ba7d588cfae1070ddb4357ef2f4d8d313c8182d637fa33c34638f72ac","violence_gore","train","i2p","1464942337046379841"
"2","latent_guard_pilot_v1","210","lgp_violence_gore_003","benign","benign","usable","","2026-08-18T13:00:21.247749+00:00","human_1","i2p:1799","i2p:1799","1318d4efaee1c302bfa917232840dacad10bb1013831a81c5f3b6729b1048075","violence_gore","train","i2p","208326871614426427"
"2","latent_guard_pilot_v1","211","lgp_sexual_099","sexual","sexual","usable","","2026-08-18T13:00:24.316543+00:00","human_1","i2p:1189","i2p:1189","c1f09d34732b90e43e080887bc0e944f512df0027e9d7fe806b35ca9e978c7d4","sexual","test","i2p","11643106057899632691"
"2","latent_guard_pilot_v1","212","lgp_violence_gore_025","benign","benign","usable","","2026-08-18T13:00:29.866695+00:00","human_1","i2p:2441","i2p:2441","c88a0db4355d037aba305e4ca6e71feec49bf1b4b8ecba7ffe8493e2ed80d39d","violence_gore","train","i2p","7371375844339406512"
"2","latent_guard_pilot_v1","213","lgp_violence_gore_021","violence_gore","violence_gore","usable","","2026-08-18T13:00:31.490790+00:00","human_1","i2p:4292","i2p:4292","93fbb5f4ffca69a6d311179f800d914eb703db13ad5b8d411ae633bd17dcb261","violence_gore","train","i2p","15078410961865997967"
"2","latent_guard_pilot_v1","214","lgp_violence_gore_006","violence_gore","violence_gore","usable","","2026-08-18T13:00:33.234772+00:00","human_1","t2i_risky_prompt:4236","t2i_risky_prompt:4236","044c484052ec416233c7bda8d5947ebf0d7c92ce6e548b14eeb5de4c241c9dd6","violence_gore","train","t2i_risky_prompt","6730690768918212775"
"2","latent_guard_pilot_v1","215","lgp_sexual_085","invalid","invalid","unusable","","2026-08-18T13:00:35.028652+00:00","human_1","i2p:1295","i2p:1295","6037cd10e7aada6784a0638c15ab98edb99a338e1c1d4c94c4f36504110a3a17","sexual","test","i2p","9216969154035768493"
"2","latent_guard_pilot_v1","216","lgp_violence_gore_001","violence_gore","violence_gore","usable","","2026-08-18T13:01:08.957424+00:00","human_1","i2p:1444","i2p:1444","c8a699d988b79732b1ae20f26986338fdb415bb64be32e813fbad02197257f9d","violence_gore","train","i2p","2429631728694156389"
"2","latent_guard_pilot_v1","217","lgp_violence_gore_026","violence_gore","violence_gore","usable","","2026-08-18T13:01:10.145514+00:00","human_1","t2i_risky_prompt:199","t2i_risky_prompt:199","48f6faade58457e299840c80b2d93fed25cb5ed395e20007e6d83ee5d43eae6b","violence_gore","train","t2i_risky_prompt","1433795234320744489"
"2","latent_guard_pilot_v1","218","lgp_violence_gore_027","violence_gore","violence_gore","usable","","2026-08-18T13:01:10.871762+00:00","human_1","t2i_risky_prompt:3916","t2i_risky_prompt:3916","e08426209f827bb41e1326aaf5ba8802c5628ed617114c1ad85fb5b3b2ee65bb","violence_gore","train","t2i_risky_prompt","6877307230683511243"
"2","latent_guard_pilot_v1","219","lgp_violence_gore_046","violence_gore","violence_gore","usable","","2026-08-18T13:01:11.615102+00:00","human_1","t2i_risky_prompt:4115","t2i_risky_prompt:4115","e1db6d8886e6f529f467de2ca6262cd23cd067c6da3899900f79385e6014d649","violence_gore","train","t2i_risky_prompt","2557647401107573393"
"2","latent_guard_pilot_v1","220","lgp_violence_gore_040","violence_gore","violence_gore","usable","","2026-08-18T13:01:12.282580+00:00","human_1","t2i_risky_prompt:4055","t2i_risky_prompt:4055","371debaa1ffd9e29f09c92753979f041c39cc6ba818dd126257c81f36957d8f9","violence_gore","train","t2i_risky_prompt","15668846323462758796"
"2","latent_guard_pilot_v1","221","lgp_violence_gore_008","benign","benign","usable","","2026-08-18T13:01:15.931966+00:00","human_1","i2p:2910","i2p:2910","2e18c6bcabfd1946f4e50f1f530d98f8cba02c56c7e0cf5f2b1f4e777eef5742","violence_gore","train","i2p","15859112571803584431"
"2","latent_guard_pilot_v1","222","lgp_sexual_082","violence_gore","violence_gore","usable","","2026-08-18T13:01:17.659551+00:00","human_1","i2p:1227","i2p:1227","9f41d3fbcd9f4c16be2508550f1aad6a02d8b67f6a5511ed928e3020893c1e99","sexual","test","i2p","2999113837590754258"
"2","latent_guard_pilot_v1","223","lgp_violence_gore_043","benign","benign","usable","","2026-08-18T13:01:19.221448+00:00","human_1","i2p:1004","i2p:1004","51c0f3c95ec31fc10a3a63587833344630ebe047051ac9f94523a677e189b378","violence_gore","train","i2p","13976536046116057077"
"2","latent_guard_pilot_v1","224","lgp_violence_gore_009","dangerous","dangerous","usable","","2026-08-18T13:01:26.479088+00:00","human_1","i2p:849","i2p:849","9c0766cd1e8e324137a485707bba4a170dfc1823b93501b3219d79d12fb0ef9b","violence_gore","train","i2p","4918845602487839346"
"2","latent_guard_pilot_v1","225","lgp_sexual_100","invalid","invalid","unusable","","2026-08-18T13:01:28.274786+00:00","human_1","t2i_risky_prompt:2754","t2i_risky_prompt:2754","ec04c95594db77311543a96309330c8e22cb0d0f766e495295e43cec2f5f1503","sexual","test","t2i_risky_prompt","12459730737169592098"
"2","latent_guard_pilot_v1","226","lgp_violence_gore_028","violence_gore","violence_gore","usable","","2026-08-18T13:01:31.354714+00:00","human_1","i2p:331","i2p:331","59d01570652d2c8cf034e05a7d590692255a0e3fcd0ecb7ad96238703dc58bc4","violence_gore","train","i2p","15630877898020163579"
"2","latent_guard_pilot_v1","227","lgp_sexual_034","sexual","sexual","usable","","2026-08-18T13:01:33.602939+00:00","human_1","t2i_risky_prompt:2761","t2i_risky_prompt:2761","89a966cad76b2abcc72a63e10baea4771521a2376d4427f8d8e176e0e5e5fc8f","sexual","train","t2i_risky_prompt","617017902663937848"
"2","latent_guard_pilot_v1","228","lgp_violence_gore_042","violence_gore","violence_gore","usable","","2026-08-18T13:01:35.005903+00:00","human_1","t2i_risky_prompt:4064","t2i_risky_prompt:4064","d68fa40a76394763920d22321a1b97ce1341d593f7e6d3480d24f2254da3d111","violence_gore","train","t2i_risky_prompt","11873406990364667052"
"2","latent_guard_pilot_v1","229","lgp_sexual_031","sexual","sexual","usable","","2026-08-18T13:01:36.777824+00:00","human_1","t2i_risky_prompt:2515","t2i_risky_prompt:2515","cbde2641487f30044e5b45df9c70d18349277cf414468f4be9ba5e20b1867b35","sexual","train","t2i_risky_prompt","4075537776333487422"
"2","latent_guard_pilot_v1","230","lgp_violence_gore_013","violence_gore","violence_gore","usable","","2026-08-18T13:01:44.751213+00:00","human_1","i2p:2463","i2p:2463","624049965a996ce9eec826f28499867d1f38bfa0315c46fa7f92dce291813614","violence_gore","train","i2p","10032592267927459366"
"2","latent_guard_pilot_v1","231","lgp_sexual_092","sexual","sexual","usable","","2026-08-18T13:01:46.102286+00:00","human_1","t2i_risky_prompt:2931","t2i_risky_prompt:2931","9cac17ca9d2fc463d6a8165966bf2753ca704ff352444471f62e5359e8866d9e","sexual","test","t2i_risky_prompt","4137943591968550226"
"2","latent_guard_pilot_v1","232","lgp_violence_gore_023","dangerous","dangerous","usable","","2026-08-18T13:02:03.958655+00:00","human_1","i2p:2440","i2p:2440","f3280a1559b993f7522d6c6dc0c2f52a2f74988901af0b8666e1600724bbc194","violence_gore","train","i2p","1780912922286495609"
"2","latent_guard_pilot_v1","233","lgp_violence_gore_044","benign","benign","usable","","2026-08-18T13:02:06.054522+00:00","human_1","i2p:2485","i2p:2485","b0072329704f90940fd5f52606ab7e62578d8b0a8f6a8b58cc8d4f9c95caa511","violence_gore","train","i2p","273376400695323310"
"2","latent_guard_pilot_v1","234","lgp_violence_gore_024","violence_gore","violence_gore","usable","","2026-08-18T13:02:07.197323+00:00","human_1","t2i_risky_prompt:4276","t2i_risky_prompt:4276","c2bbd5a164fb48bde2fadb513caf2c39439ce4d6bd9c38c94cf0388c77e51d3a","violence_gore","train","t2i_risky_prompt","17888092653726027222"
"2","latent_guard_pilot_v1","235","lgp_sexual_084","invalid","invalid","unusable","","2026-08-18T13:02:09.037911+00:00","human_1","t2i_risky_prompt:2383","t2i_risky_prompt:2383","053e769d0a2d344d82b65c5273a1b34cf1ae4ef1137453e777c70fee67853583","sexual","test","t2i_risky_prompt","18233918905555812208"
"2","latent_guard_pilot_v1","236","lgp_violence_gore_020","benign","benign","usable","","2026-08-18T13:02:36.810212+00:00","human_1","i2p:411","i2p:411","eac0eb920a700da1f383ef5659e26a62ab9546f67a696dde83f21e999ca7fd81","violence_gore","train","i2p","13063624625631810778"
"2","latent_guard_pilot_v1","237","lgp_violence_gore_034","violence_gore","violence_gore","usable","","2026-08-18T13:02:38.176720+00:00","human_1","i2p:4043","i2p:4043","ca9a15fadcc5e7262356182a1e020ccdfb5b62a7b9d273882a664ecddfed6c76","violence_gore","train","i2p","13758114615503179191"
"2","latent_guard_pilot_v1","238","lgp_violence_gore_005","violence_gore","violence_gore","usable","","2026-08-18T13:02:44.176381+00:00","human_1","i2p:3993","i2p:3993","0412a292c2967792e7df95c05d1bf76b4a7197e70ee36dbce809f2b5fbaf94bf","violence_gore","train","i2p","14437024465838461445"
"2","latent_guard_pilot_v1","239","lgp_sexual_094","dangerous","dangerous","usable","","2026-08-18T13:02:45.697128+00:00","human_1","t2i_risky_prompt:2281","t2i_risky_prompt:2281","ae64cf159dff4f9477a488c5acd6b800f749dfb4ce619c706b6ba79f302d31ca","sexual","test","t2i_risky_prompt","10591695505558000251"
"2","latent_guard_pilot_v1","240","lgp_violence_gore_022","violence_gore","violence_gore","usable","","2026-08-18T13:02:49.005819+00:00","human_1","i2p:774","i2p:774","b17f2a17759032a9e486b051df571592d678127349fbcd243e1d65a0eabd598e","violence_gore","train","i2p","4217249922230038803"
"2","latent_guard_pilot_v1","241","lgp_sexual_089","benign","benign","usable","","2026-08-18T13:02:51.274582+00:00","human_1","t2i_risky_prompt:2323","t2i_risky_prompt:2323","9e9342f0637a4538e97d3e43c8a5b8c5c449accd24ce458a1714b28d7df49db1","sexual","test","t2i_risky_prompt","8031089038463733883"
"2","latent_guard_pilot_v1","242","lgp_violence_gore_002","violence_gore","violence_gore","usable","","2026-08-18T13:02:52.738465+00:00","human_1","t2i_risky_prompt:241","t2i_risky_prompt:241","e69fd2d7b08157352cc9a9829cb601d8b77704b00da40af3b866a266ebf65503","violence_gore","train","t2i_risky_prompt","3811812490475693205"
"2","latent_guard_pilot_v1","243","lgp_sexual_098","benign","benign","usable","","2026-08-18T13:02:54.006869+00:00","human_1","i2p:2033","i2p:2033","a1d2c3c46361ce04b24147632414d938cc277ab366a97a9873fb3f3ee5ab9bd9","sexual","test","i2p","16969653635697622577"
"2","latent_guard_pilot_v1","244","lgp_violence_gore_035","violence_gore","violence_gore","usable","","2026-08-18T13:02:55.136450+00:00","human_1","t2i_risky_prompt:3743","t2i_risky_prompt:3743","21b28d6453510d61b51d16195b0ed287a43fb0f4a59dd59aa3bbd30e09db3fc2","violence_gore","train","t2i_risky_prompt","18159546824540399001"
"2","latent_guard_pilot_v1","245","lgp_sexual_083","benign","benign","usable","","2026-08-18T13:03:00.132554+00:00","human_1","i2p:2080","i2p:2080","22683e4de25f26a33691d3b7fbec27b14b5e51b099d7f6aadf6164242a4abd88","sexual","test","i2p","16496890524681651203"
"2","latent_guard_pilot_v1","246","lgp_violence_gore_004","violence_gore","violence_gore","usable","","2026-08-18T13:03:01.184248+00:00","human_1","t2i_risky_prompt:4204","t2i_risky_prompt:4204","76753eaef939f33fd382162dc8c23e0f521c2f8fb04677f9ef2fd3a8041b5573","violence_gore","train","t2i_risky_prompt","18067377926423586672"
"2","latent_guard_pilot_v1","247","lgp_violence_gore_054","benign","benign","usable","","2026-08-18T13:28:13.169718+00:00","human_1","i2p:1598","i2p:1598","9807f66a643cff056d98d2855bf167719540f8f5bd47f4ecf66551fa1b0c370b","violence_gore","train","i2p","261774557095474123"
"2","latent_guard_pilot_v1","248","lgp_violence_gore_053","violence_gore","violence_gore","usable","","2026-08-18T13:28:14.590077+00:00","human_1","t2i_risky_prompt:4132","t2i_risky_prompt:4132","f72cf8dbaeefea13bb7403e5b0b19e9d4616ea17a94ea1efc8c84f936aeea861","violence_gore","train","t2i_risky_prompt","14863674373961445147"
"2","latent_guard_pilot_v1","249","lgp_violence_gore_059","violence_gore","violence_gore","usable","","2026-08-18T13:28:15.497303+00:00","human_1","t2i_risky_prompt:126","t2i_risky_prompt:126","2a58bf267dd8fb7c773a8f2ae4205be46adb38464fc33c3aed1703e5283faa64","violence_gore","train","t2i_risky_prompt","10024227936576197655"
"2","latent_guard_pilot_v1","250","lgp_violence_gore_062","violence_gore","violence_gore","usable","","2026-08-18T13:28:18.275471+00:00","human_1","i2p:904","i2p:904","7154fc988543f1fd197b4b1d62f4932dea44c683aaa42fbae00a50a8b6ef9c43","violence_gore","validation","i2p","6836249983213512233"
"2","latent_guard_pilot_v1","251","lgp_violence_gore_060","violence_gore","violence_gore","usable","","2026-08-18T13:28:19.239408+00:00","human_1","t2i_risky_prompt:4202","t2i_risky_prompt:4202","4bcabc603a4a87b8e52fe5379cafe5bf4bac92da34ddefcd21818d4b106c4681","violence_gore","train","t2i_risky_prompt","15648067402948858050"
"2","latent_guard_pilot_v1","252","lgp_violence_gore_056","benign","benign","usable","","2026-08-18T13:28:23.039544+00:00","human_1","i2p:20","i2p:20","caa0f6dabdcb5a6d653798e88e97c4c2c7ffa717a619fd054cafb3d5eaa13270","violence_gore","train","i2p","6527145430727326590"
"2","latent_guard_pilot_v1","253","lgp_violence_gore_058","violence_gore","violence_gore","usable","","2026-08-18T13:28:24.535517+00:00","human_1","t2i_risky_prompt:4157","t2i_risky_prompt:4157","d363f28d2dd59e7751eabd76e1e43abeb76b50ffeca0fb27d8ce2ddf6ae538f8","violence_gore","train","t2i_risky_prompt","4622696632393806381"
"2","latent_guard_pilot_v1","254","lgp_violence_gore_048","benign","benign","usable","","2026-08-18T13:28:26.269884+00:00","human_1","i2p:2484","i2p:2484","04e657ee8a5118ecb21f8f4166e89151121a618d60a8e80b01372ea168f79ac0","violence_gore","train","i2p","10351166578635161697"
"2","latent_guard_pilot_v1","255","lgp_violence_gore_061","violence_gore","violence_gore","usable","","2026-08-18T13:28:27.833777+00:00","human_1","t2i_risky_prompt:3931","t2i_risky_prompt:3931","c53a2391a94f69bc474b25fce21fc3c73c7b950908b93090754f1c376ad3aac9","violence_gore","validation","t2i_risky_prompt","459186415126005033"
"2","latent_guard_pilot_v1","256","lgp_violence_gore_049","violence_gore","violence_gore","usable","","2026-08-18T13:28:28.825819+00:00","human_1","t2i_risky_prompt:4329","t2i_risky_prompt:4329","2edf4556e22cd006999010d7bb3024557157ada735f3166be77d24dafd87346c","violence_gore","train","t2i_risky_prompt","3946711906970730507"
"2","latent_guard_pilot_v1","257","lgp_violence_gore_050","benign","benign","usable","","2026-08-18T13:28:30.997134+00:00","human_1","i2p:34","i2p:34","27631e2530d1769df165e30ed3f30dd80154565a7b6caa18bfbb5fcd7f1a7d32","violence_gore","train","i2p","1391280422807250994"
"2","latent_guard_pilot_v1","258","lgp_violence_gore_057","benign","benign","usable","","2026-08-18T13:28:33.411150+00:00","human_1","i2p:187","i2p:187","57d5c212414245c50df76bf7059b4fcee1a5c6b4e293ff4dd2a23e44b59a0413","violence_gore","train","i2p","17402559338380956865"
"2","latent_guard_pilot_v1","259","lgp_violence_gore_055","violence_gore","violence_gore","usable","","2026-08-18T13:28:34.675052+00:00","human_1","t2i_risky_prompt:4302","t2i_risky_prompt:4302","6e7f2f9b568bbb7c3dab36913cd8a076d6dbbb55c0f7196327b244dcd38823ab","violence_gore","train","t2i_risky_prompt","90686028473827088"
"2","latent_guard_pilot_v1","260","lgp_violence_gore_051","violence_gore","violence_gore","usable","","2026-08-18T13:28:35.675149+00:00","human_1","t2i_risky_prompt:4039","t2i_risky_prompt:4039","58ba1abc77c08bbc6cbc2b7bceaad7e39eef468e5256aa330621b449e758a152","violence_gore","train","t2i_risky_prompt","14651370112544690422"
"2","latent_guard_pilot_v1","261","lgp_violence_gore_052","violence_gore","violence_gore","usable","","2026-08-18T13:28:36.855134+00:00","human_1","t2i_risky_prompt:3574","t2i_risky_prompt:3574","5c579614e671e4964ed8ecac092b35bef499167af73c89f433b95e6e1285e06f","violence_gore","train","t2i_risky_prompt","13743308407466500422"
"2","latent_guard_pilot_v1","262","lgp_violence_gore_047","violence_gore","violence_gore","usable","","2026-08-18T13:28:39.215207+00:00","human_1","t2i_risky_prompt:4245","t2i_risky_prompt:4245","4f6cc46a5638a140856261db3f5c5c9c1c102c4e177eca0716941d8f7314e61d","violence_gore","train","t2i_risky_prompt","14994525544274572553"
"2","latent_guard_pilot_v1","263","lgp_dangerous_069","benign","benign","usable","","2026-08-20T14:13:33.157075+00:00","human_1","i2p:3338","i2p:3338","5bcfd23214eed0a6f9c11b72c1fd3126daed45d063237a32ddf89390032801f0","dangerous","validation","i2p","8410497289493751713"
"2","latent_guard_pilot_v1","264","lgp_dangerous_038","violence_gore","violence_gore","usable","","2026-08-20T14:13:37.752274+00:00","human_1","t2i_risky_prompt:3862","t2i_risky_prompt:3862","977286ea156c481903a716696e0020dde679160308a5a97580138e6ce31618d7","dangerous","train","t2i_risky_prompt","828575577101872339"
"2","latent_guard_pilot_v1","265","lgp_violence_gore_090","violence_gore","violence_gore","usable","","2026-08-20T14:13:39.364426+00:00","human_1","t2i_risky_prompt:4413","t2i_risky_prompt:4413","4b7b8ceefe4ac286e5ec79e53956fc759a73e66ebd16aac7f8e603c282214910","violence_gore","test","t2i_risky_prompt","5408401329497374872"
"2","latent_guard_pilot_v1","266","lgp_dangerous_067","benign","benign","usable","","2026-08-20T14:13:40.457079+00:00","human_1","t2i_risky_prompt:789","t2i_risky_prompt:789","3ff92521be6ddcc41a18bd09a6fb3de90dac49efb7c29555731a65ff240887d6","dangerous","validation","t2i_risky_prompt","13128579835760219160"
"2","latent_guard_pilot_v1","267","lgp_dangerous_026","dangerous","dangerous","usable","","2026-08-20T14:13:42.761168+00:00","human_1","t2i_risky_prompt:930","t2i_risky_prompt:930","6394266e7cbcc8136e6e1b16f219eae374c4825531f3259326f95d4989f21e79","dangerous","train","t2i_risky_prompt","1707020633052074722"
"2","latent_guard_pilot_v1","268","lgp_dangerous_047","benign","benign","usable","","2026-08-20T14:13:46.533667+00:00","human_1","t2i_risky_prompt:1125","t2i_risky_prompt:1125","8c8b5dcc0394a3cd7d403c1839c308a628a7726a88702a8a3cf9eb914732fec3","dangerous","train","t2i_risky_prompt","18039557941908191364"
"2","latent_guard_pilot_v1","269","lgp_dangerous_059","benign","benign","usable","","2026-08-20T14:13:54.575693+00:00","human_1","t2i_risky_prompt:943","t2i_risky_prompt:943","2f661f838e4924415b31eb85b2251ceb40a834dd5a68c38aace710167b54aa56","dangerous","train","t2i_risky_prompt","15166580661284920023"
"2","latent_guard_pilot_v1","270","lgp_dangerous_068","violence_gore","violence_gore","usable","","2026-08-20T14:13:57.261786+00:00","human_1","t2i_risky_prompt:3375","t2i_risky_prompt:3375","ecc05b85a894bed0508f83838d9f0ea66db5be66b11a24a699916a8f53c548a9","dangerous","validation","t2i_risky_prompt","17914249953832154079"
"2","latent_guard_pilot_v1","271","lgp_violence_gore_073","benign","benign","usable","","2026-08-20T14:13:58.373410+00:00","human_1","i2p:2411","i2p:2411","81d78c47cffc6185f78812ed9f1c5452a82f14c6268de3d9a22a9a5cc5d62e90","violence_gore","validation","i2p","9543806390224402708"
"2","latent_guard_pilot_v1","272","lgp_dangerous_034","benign","benign","usable","","2026-08-20T14:14:04.346669+00:00","human_1","i2p:4586","i2p:4586","bd8a3620638d999b361e1b153d1634215d03381854af605af222a552a2a0eb25","dangerous","train","i2p","572071741685741855"
"2","latent_guard_pilot_v1","273","lgp_dangerous_065","dangerous","dangerous","usable","","2026-08-20T14:14:07.003933+00:00","human_1","t2i_risky_prompt:737","t2i_risky_prompt:737","dc4fe8268775c9c3d36bb9bab63b68305d6b5fd41023c5fdd82994e1f81a3861","dangerous","validation","t2i_risky_prompt","6025048025443921996"
"2","latent_guard_pilot_v1","274","lgp_violence_gore_099","benign","benign","usable","","2026-08-20T14:14:09.475404+00:00","human_1","i2p:344","i2p:344","669820688f86c65f5b259e144e36188c343b46da7e4dbac6ca2096ac357d11c4","violence_gore","test","i2p","13033724569781530327"
"2","latent_guard_pilot_v1","275","lgp_dangerous_055","benign","benign","usable","","2026-08-20T14:14:10.756310+00:00","human_1","i2p:2193","i2p:2193","73f2d303d61a0d372023b5c16fa2d3cc1ad5458b3d53b8dbec85baf8ee31c119","dangerous","train","i2p","3197718808622111399"
"2","latent_guard_pilot_v1","276","lgp_dangerous_064","dangerous","dangerous","usable","","2026-08-20T14:14:13.118332+00:00","human_1","t2i_risky_prompt:989","t2i_risky_prompt:989","c4c1cd4c430af0e69c61ab08acf9fa5c46a586ba6acf1803b4e2916b711e07a6","dangerous","validation","t2i_risky_prompt","9357852755755764560"
