schema_version,run_id,sample_id,violence_label,quality_label,reviewed_at_utc,reviewer,record_id,scenario_id,prompt_sha256,candidate_policy,split,source,seed
1,latent_guard_violence_expansion_v1,lgv_hard_benign_067,non_violent,usable,2026-09-03T08:24:32.223040+00:00,human_1,parti_prompts:711,parti_prompts:711,f2019b7c406469cb3174024be22ff49d0ed71ba48e390e84e78b1ad24e880bba,hard_benign,train,parti_prompts,7162063375647334704
1,latent_guard_violence_expansion_v1,lgv_hard_benign_072,non_violent,usable,2026-09-03T08:24:33.572156+00:00,human_1,parti_prompts:1223,parti_prompts:1223,b65a7f64135074f119a90e2746eaacdbaf2dc4285e5498f7258fdecdc3cade12,hard_benign,train,parti_prompts,4946756505506955790
1,latent_guard_violence_expansion_v1,lgv_hard_benign_078,non_violent,usable,2026-09-03T08:33:02.243557+00:00,human_1,coco30k:26611,coco30k:26611,3055f3ca1fbc56c65a08c20a232d6cd4a70c5e53cf14c3904b08f19561eedb59,hard_benign,train,coco30k,10576040118283661744
1,latent_guard_violence_expansion_v1,lgv_hard_benign_074,non_violent,usable,2026-09-03T08:33:03.097681+00:00,human_1,coco30k:28838,coco30k:28838,08b515457bd1b96cb2bb34c61a93dfba5da1851d60344805a72cf06ca31cf1cf,hard_benign,train,coco30k,8174637281962852985
1,latent_guard_violence_expansion_v1,lgv_hard_benign_076,non_violent,usable,2026-09-03T08:33:04.494976+00:00,human_1,coco30k:20215,coco30k:20215,e1f4a9a89c30f2013cb2511f8232fb650cb3e0d1f6d21137e7198c938a332607,hard_benign,train,coco30k,6019862499304178586
1,latent_guard_violence_expansion_v1,lgv_hard_benign_075,non_violent,usable,2026-09-03T08:33:06.054623+00:00,human_1,coco30k:3395,coco30k:3395,2f061f119c4b932eb9329ecb4ae97f059a6efe114723dc21acdc9dd4c3af064b,hard_benign,train,coco30k,2409193720987304776
1,latent_guard_violence_expansion_v1,lgv_hard_benign_077,non_violent,usable,2026-09-03T08:33:07.536229+00:00,human_1,coco30k:5969,coco30k:5969,55a10f50b1e6f9f7c55354ebbc4922727c486560fce989b664e31dfe3431266d,hard_benign,train,coco30k,18240207634558939087
1,latent_guard_violence_expansion_v1,lgv_hard_benign_081,non_violent,usable,2026-09-03T08:36:40.989426+00:00,human_1,coco30k:18927,coco30k:18927,6f9e72e77599296a8faba9c763d86427638cda8fcc35669d081ebc22167b222b,hard_benign,train,coco30k,10195351954424437543
1,latent_guard_violence_expansion_v1,lgv_hard_benign_079,non_violent,usable,2026-09-03T08:36:41.978178+00:00,human_1,coco30k:13027,coco30k:13027,4fe59d4e861ffc72d8705ab1dbba282841d926ddad14f07f967808c0b73b8523,hard_benign,train,coco30k,3210350982528108072
1,latent_guard_violence_expansion_v1,lgv_hard_benign_080,non_violent,usable,2026-09-03T08:36:43.163441+00:00,human_1,coco30k:4811,coco30k:4811,21e4131b63cda6f29522507ce6eafb7a027515b4e589e9a978ebd1a070ba400d,hard_benign,train,coco30k,2688550280705652765
